col_1,col_2
2538,8785
2539,5220
2540,5184
2541,8099
2542,9159
2543,5588
2544,9526
2545,5240
2546,9214
2547,9705
2548,7580
2549,5297
2550,7937
2551,6458
2552,8787
2553,3574
2554,2722
2555,3949
2556,8791
2557,3280
2558,9741
2559,4020
2560,846
2561,5259
2562,1009
2563,5379
2564,6878
2565,487
2566,5641
2567,5891
2568,5924
2569,9835
2570,9754
2571,6699
2572,3427
2573,4729
2574,3680
2575,5138
2576,6512
2577,6301
2578,2878
2579,138
2580,6369
2581,5738
2582,9900
2583,3641
2584,3833
2585,1080
2586,5248
2587,6303
2588,3339
2589,4812
2590,1569
2591,7111
2592,65
2593,5752
2594,1528
2595,6683
2596,2511
2597,1826
2598,8743
2599,2940
2600,5577
2601,2364
2602,6154
2603,7160
2604,5334
2605,8884
2606,8568
2607,4542
2608,3418
2609,3178
2610,2595
2611,2700
2612,8813
2613,2630
2614,2404
2615,1964
2616,7243
2617,9584
2618,8555
2619,2129
2620,7067
2621,2193
2622,5470
2623,9941
2624,5199
2625,9744
2626,2247
2627,340
2628,5876
2629,2854
2630,3708
2631,3851
2632,8143
2633,9707
2634,8008
2635,562
2636,1471
2637,2189
2638,8731
2639,7683
2640,9254
2641,2340
2642,3425
2643,5907
2644,2259
2645,4589
2646,5711
2647,1063
2648,6286
2649,7786
2650,489
2651,8668
2652,7566
2653,3228
2654,3947
2655,3378
2656,83
2657,4982
2658,691
2659,4375
2660,8503
2661,3104
2662,1178
2663,1735
2664,1805
2665,6559
2666,5438
2667,1718
2668,7298
2669,9450
2670,8565
2671,7912
2672,4598
2673,2339
2674,7065
2675,6087
2676,5717
2677,6287
2678,6741
2679,7147
2680,6031
2681,8995
2682,3375
2683,3206
2684,1070
2685,2373
2686,3900
2687,3932
2688,342
2689,3950
2690,6449
2691,7484
2692,7222
2693,9303
2694,1563
2695,888
2696,2824
2697,8639
2698,125
2699,727
2700,7049
2701,4563
2702,6807
2703,2176
2704,3862
2705,6134
2706,6795
2707,5601
2708,9585
2709,775
2710,8296
2711,7447
2712,2118
2713,8572
2714,5965
2715,9581
2716,985
2717,5724
2718,1921
2719,4022
2720,2041
2721,7156
2722,2437
2723,313
2724,5988
2725,2129
2726,2466
2727,4723
2728,406
2729,7740
2730,439
2731,7915
2732,1100
2733,9661
2734,7062
2735,1505
2736,7698
2737,8915
2738,9875
2739,8214
2740,1588
2741,2109
2742,8826
2743,6449
2744,9864
2745,8928
2746,6720
2747,3962
2748,8575
2749,6224
2750,7825
2751,5198
2752,7174
2753,1914
2754,1102
2755,3452
2756,9697
2757,6051
2758,1710
2759,1576
2760,5815
2761,1732
2762,3210
2763,1821
2764,9681
2765,1434
2766,59
2767,8395
2768,7076
2769,3842
2770,1499
2771,5036
2772,7989
2773,1013
2774,9396
2775,7030
2776,9183
2777,4887
2778,6424
2779,671
2780,9753
2781,475
2782,4535
2783,7838
2784,7175
2785,3587
2786,4402
2787,5270
2788,7827
2789,7236
2790,8750
2791,897
2792,4406
2793,8417
2794,2848
2795,7176
2796,7464
2797,4845
2798,9588
2799,9666
2800,2992
2801,5259
2802,8356
2803,6518
2804,6780
2805,9175
2806,9780
2807,6528
2808,7822
2809,3616
2810,5020
2811,281
2812,1035
2813,2423
2814,8087
2815,1898
2816,5892
2817,4247
2818,5068
2819,8868
2820,4965
2821,2270
2822,1751
2823,8223
2824,2261
2825,7457
2826,623
2827,7304
2828,7695
2829,9335
2830,5337
2831,8880
2832,6084
2833,2051
2834,240
2835,8811
2836,3302
2837,4402
2838,1062
2839,7569
2840,4642
2841,197
2842,4357
2843,8224
2844,355
2845,9269
2846,6578
2847,1836
2848,1604
2849,5280
2850,9920
2851,9386
2852,7330
2853,1500
2854,8166
2855,8680
2856,5632
2857,9651
2858,716
2859,3080
2860,2779
2861,911
2862,1906
2863,700
2864,1922
2865,9095
2866,8680
2867,4999
2868,3286
2869,2653
2870,8738
2871,2461
2872,3735
2873,3561
2874,1470
2875,8253
2876,5782
2877,9220
2878,7133
2879,4372
2880,2207
2881,4685
2882,9466
2883,4066
2884,1140
2885,9766
2886,4340
2887,932
2888,357
2889,7076
2890,4626
2891,7777
2892,6913
2893,7152
2894,1113
2895,3036
2896,3520
2897,558
2898,7036
2899,6792
2900,5813
2901,5816
2902,8383
2903,2429
2904,2932
2905,3703
2906,3760
2907,973
2908,5989
2909,1098
2910,7315
2911,5274
2912,3566
2913,3590
2914,4223
2915,2540
2916,8536
2917,6250
2918,1757
2919,7826
2920,31
2921,7736
2922,5115
2923,4301
2924,4771
2925,3417
2926,2176
2927,6235
2928,574
2929,6268
2930,7489
2931,8771
2932,399
2933,2160
2934,3795
2935,8081
2936,1624
2937,4851
2938,7146
2939,3292
2940,8455
2941,5472
2942,1612
2943,4077
2944,3973
2945,8056
2946,9420
2947,1900
2948,2913
2949,8135
2950,5874
2951,9745
2952,7098
2953,6559
2954,9071
2955,6912
2956,391
2957,6542
2958,2319
2959,6976
2960,2085
2961,994
2962,4792
2963,6368
2964,7046
2965,1563
2966,3303
2967,9802
2968,4447
2969,7845
2970,9756
2971,6919
2972,4332
2973,8335
2974,1747
2975,5339
2976,2508
2977,9195
2978,8813
2979,4255
2980,402
2981,9201
2982,1591
2983,6075
2984,7442
2985,4341
2986,1552
2987,4655
2988,2278
2989,1388
2990,6658
2991,6234
2992,457
2993,7847
2994,9548
2995,2130
2996,9177
2997,6413
2998,8061
2999,3818
3000,8346
3001,462
3002,6161
3003,1014
3004,6727
3005,9843
3006,1377
3007,4094
3008,650
3009,7444
3010,1373
3011,4811
3012,649
3013,5696
3014,696
3015,1120
3016,1200
3017,743
3018,9580
3019,5026
3020,5808
3021,5045
3022,1488
3023,8806
3024,7711
3025,5859
3026,5356
3027,2804
3028,5820
3029,8622
3030,4095
3031,5363
3032,9880
3033,3813
3034,4069
3035,3567
3036,5092
3037,5015
3038,8787
3039,5289
3040,4945
3041,9631
3042,79
3043,7884
3044,4141
3045,3772
3046,2418
3047,3960
3048,2642
3049,1385
3050,4254
3051,6533
3052,3320
3053,2257
3054,2704
3055,9064
3056,1213
3057,5181
3058,6326
3059,3458
3060,2595
3061,634
3062,7303
3063,3540
3064,6566
3065,1846
3066,5093
3067,3602
3068,4747
3069,8381
3070,7305
3071,5514
3072,1367
3073,1124
3074,1155
3075,3784
3076,1964
3077,8579
3078,7596
3079,9112
3080,7511
3081,161
3082,9847
3083,2747
3084,7507
3085,7090
3086,8853
3087,1798
3088,3150
3089,255
3090,3988
3091,5043
3092,3510
3093,8504
3094,9937
3095,4820
3096,5047
3097,4328
3098,5726
3099,4353
3100,4711
3101,779
3102,477
3103,173
3104,7231
3105,695
3106,3380
3107,1261
3108,5172
3109,7409
3110,4985
3111,1874
3112,4041
3113,1820
3114,3164
3115,494
3116,3190
3117,2223
3118,9769
3119,423
3120,7213
3121,472
3122,9167
3123,3726
3124,7786
3125,2833
3126,8719
3127,145
3128,3670
3129,2268
3130,1028
3131,262
3132,2247
3133,5249
3134,9449
3135,1388
3136,8478
3137,8834
3138,4276
3139,3193
3140,6528
3141,130
3142,8910
3143,4583
3144,5766
3145,4243
3146,8894
3147,6316
3148,6620
3149,8686
3150,8661
3151,8738
3152,7627
3153,4571
3154,1451
3155,2949
3156,7853
3157,9221
3158,6455
3159,2181
3160,3413
3161,8617
3162,421
3163,8474
3164,847
3165,5197
3166,2372
3167,3586
3168,5221
3169,6503
3170,670
3171,6692
3172,9723
3173,7779
3174,8235
3175,1064
3176,564
3177,2149
3178,9100
3179,6730
3180,8945
3181,6384
3182,8918
3183,4450
3184,9697
3185,728
3186,3566
3187,3184
3188,4985
3189,6231
3190,4909
3191,8486
3192,375
3193,9332
3194,4371
3195,3125
3196,8780
3197,8534
3198,8743
3199,2661
3200,3767
3201,1441
3202,3456
3203,7872
3204,2699
3205,863
3206,6596
3207,4633
3208,244
3209,2474
3210,1621
3211,652
3212,9620
3213,7047
3214,7781
3215,2871
3216,3574
3217,9279
3218,7679
3219,1767
3220,6633
3221,3670
3222,1040
3223,2083
3224,5537
3225,8292
3226,7780
3227,8088
3228,8393
3229,6023
3230,7090
3231,9541
3232,4065
3233,7260
3234,4258
3235,6621
3236,5831
3237,6329
3238,9279
3239,3750
3240,6181
3241,1741
3242,2964
3243,9828
3244,5645
3245,1241
3246,423
3247,6873
3248,9605
3249,8096
3250,997
3251,7542
3252,1805
3253,3838
3254,7450
3255,5754
3256,8388
3257,1497
3258,5492
3259,608
3260,4534
3261,9657
3262,8585
3263,5489
3264,2127
3265,9369
3266,2738
3267,7043
3268,5106
3269,7255
3270,3987
3271,8017
3272,6288
3273,454
3274,8213
3275,4174
3276,1973
3277,4699
3278,4256
3279,407
3280,9266
3281,1384
3282,5319
3283,8430
3284,2968
3285,3587
3286,4811
3287,1328
3288,2793
3289,7463
3290,6095
3291,6536
3292,7420
3293,7735
3294,1684
3295,9220
3296,8008
3297,9217
3298,1366
3299,558
3300,971
3301,308
3302,4568
3303,597
3304,4404
3305,5095
3306,2889
3307,8809
3308,7822
3309,5528
3310,280
3311,7451
3312,5602
3313,3892
3314,3710
3315,5667
3316,949
3317,376
3318,7217
3319,8390
3320,3247
3321,6451
3322,2509
3323,2938
3324,3801
3325,1333
3326,6472
3327,669
3328,2855
3329,5248
3330,77
3331,7442
3332,8822
3333,8628
3334,2664
3335,626
3336,6924
3337,3640
3338,4215
3339,8506
3340,7175
3341,3095
3342,665
3343,9917
3344,6187
3345,6727
3346,6529
3347,8379
3348,6981
3349,4455
3350,7253
3351,5522
3352,9254
3353,392
3354,1283
3355,7742
3356,6871
3357,2655
3358,7055
3359,2628
3360,8902
3361,8337
3362,8320
3363,8254
3364,2817
3365,4378
3366,6767
3367,7886
3368,4679
3369,5691
3370,7483
3371,6514
3372,9036
3373,6170
3374,4692
3375,3935
3376,5880
3377,8884
3378,8925
3379,8702
3380,3696
3381,4338
3382,329
3383,1188
3384,4314
3385,6387
3386,2629
3387,4325
3388,9633
3389,4135
3390,8039
3391,258
3392,2611
3393,7923
3394,1811
3395,3599
3396,2492
3397,1851
3398,6298
3399,931
3400,2828
3401,1117
3402,1554
3403,7675
3404,8999
3405,7673
3406,410
3407,949
3408,4448
3409,841
3410,8672
3411,7739
3412,3406
3413,5829
3414,9757
3415,7174
3416,1811
3417,5552
3418,5218
3419,6263
3420,6375
3421,4753
3422,1354
3423,3756
3424,7232
3425,9192
3426,5727
3427,7003
3428,7068
3429,7141
3430,9619
3431,4367
3432,3058
3433,2472
3434,866
3435,5413
3436,5762
3437,6169
3438,1103
3439,9716
3440,5209
3441,9436
3442,2902
3443,2381
3444,1878
3445,8708
3446,3348
3447,7820
3448,3820
3449,5874
3450,8642
3451,2647
3452,3332
3453,4900
3454,2814
3455,2266
3456,6553
3457,6976
3458,8015
3459,5749
3460,559
3461,8720
3462,1233
3463,400
3464,6032
3465,4077
3466,2551
3467,3498
3468,6492
3469,7269
3470,8359
3471,9655
3472,4469
3473,6982
3474,9776
3475,5538
3476,7897
3477,5582
3478,1330
3479,9703
3480,898
3481,2282
3482,9113
3483,7700
3484,2887
3485,1489
3486,134
3487,1068
3488,395
3489,3005
3490,4565
3491,3183
3492,7546
3493,6591
3494,8878
3495,8377
3496,4446
3497,4326
3498,9123
3499,6297
3500,1727
3501,6477
3502,7592
3503,3956
3504,1167
3505,5124
3506,2203
3507,9891
3508,435
3509,6203
3510,924
3511,4759
3512,5653
3513,277
3514,7195
3515,5198
3516,9582
3517,165
3518,8727
3519,5174
3520,6424
3521,839
3522,9565
3523,7318
3524,1595
3525,6940
3526,6655
3527,2020
3528,9265
3529,287
3530,189
3531,9127
3532,9760
3533,6693
3534,5706
3535,2877
3536,6628
3537,666
3538,2346
3539,4678
3540,8462
3541,6733
3542,2723
3543,9344
3544,7687
3545,4812
3546,9549
3547,9759
3548,4200
3549,573
3550,6403
3551,8833
3552,9723
3553,6751
3554,2400
3555,5309
3556,2792
3557,7426
3558,6441
3559,9461
3560,9113
3561,2058
3562,8247
3563,1296
3564,9916
3565,9639
3566,6438
3567,4268
3568,6420
3569,8015
3570,550
3571,4763
3572,2615
3573,4405
3574,6361
3575,4492
3576,2046
3577,4186
3578,145
3579,1960
3580,1751
3581,7668
3582,2480
3583,7633
3584,3947
3585,3894
3586,681
3587,3684
3588,1310
3589,1775
3590,1582
3591,614
3592,9487
3593,1869
3594,718
3595,4133
3596,6799
3597,2401
3598,5683
3599,1869
3600,820
3601,6383
3602,3662
3603,2609
3604,8787
3605,9407
3606,8018
3607,2812
3608,5772
3609,9909
3610,6522
3611,8397
3612,9259
3613,2808
3614,5341
3615,8686
3616,1155
3617,816
3618,249
3619,9429
3620,4881
3621,1629
3622,7383
3623,1428
3624,11
3625,780
3626,4607
3627,8991
3628,4998
3629,9690
3630,4169
3631,7515
3632,6279
3633,1921
3634,3662
3635,5016
3636,2059
3637,8352
3638,8217
3639,395
3640,5998
3641,7313
3642,1547
3643,7061
3644,2545
3645,4503
3646,1866
3647,6115
3648,4135
3649,3458
3650,5383
3651,2309
3652,9146
3653,3654
3654,122
3655,3770
3656,7906
3657,5880
3658,2085
3659,6692
3660,5620
3661,7004
3662,7209
3663,1834
3664,4102
3665,869
3666,8641
3667,4839
3668,8441
3669,5222
3670,3262
3671,3412
3672,3759
3673,3966
3674,6163
3675,5686
3676,4202
3677,25
3678,8064
3679,8304
3680,2303
3681,7008
3682,7926
3683,1482
3684,8462
3685,4523
3686,1638
3687,3593
3688,1777
3689,6982
3690,6637
3691,2330
3692,1880
3693,7203
3694,8488
3695,3546
3696,2643
3697,3530
3698,4466
3699,5992
3700,5350
3701,5691
3702,4126
3703,9288
3704,2447
3705,509
3706,3627
3707,4215
3708,7900
3709,9765
3710,8782
3711,262
3712,5603
3713,275
3714,2860
3715,3292
3716,4253
3717,3770
3718,1198
3719,6982
3720,6047
3721,6068
3722,3106
3723,1730
3724,75
3725,6428
3726,5556
3727,9391
3728,5404
3729,6724
3730,5621
3731,9643
3732,4217
3733,6596
3734,4520
3735,5788
3736,1230
3737,7165
3738,3655
3739,7734
3740,5672
3741,4634
3742,480
3743,1740
3744,9744
3745,8702
3746,882
3747,2803
3748,3692
3749,8774
3750,7198
3751,4815
3752,6936
3753,6529
3754,75
3755,1115
3756,6503
3757,2503
3758,9618
3759,3403
3760,7769
3761,6452
3762,8090
3763,1620
3764,6720
3765,2704
3766,8075
3767,3522
3768,5060
3769,9135
3770,593
3771,4896
3772,4801
3773,2275
3774,4114
3775,8427
3776,4979
3777,7799
3778,2186
3779,7151
3780,5464
3781,8543
3782,5263
3783,3456
3784,4553
3785,651
3786,5089
3787,8232
3788,9417
3789,4828
3790,8147
3791,4900
3792,4329
3793,2617
3794,4748
3795,4312
3796,5473
3797,2442
3798,4242
3799,6345
3800,7241
3801,8109
3802,2761
3803,6285
3804,649
3805,1520
3806,9550
3807,3371
3808,5194
3809,838
3810,8568
3811,5005
3812,658
3813,6808
3814,1783
3815,5308
3816,2118
3817,171
3818,5643
3819,3956
3820,5806
3821,8506
3822,7120
3823,3946
3824,8525
3825,1371
3826,536
3827,5488
3828,312
3829,7268
3830,428
3831,2761
3832,4605
3833,3432
3834,7027
3835,4740
3836,2703
3837,720
3838,638
3839,8147
3840,6396
3841,8871
3842,1827
3843,6226
3844,4717
3845,7146
3846,818
3847,3754
3848,5467
3849,6870
3850,9632
3851,9434
3852,7978
3853,9830
3854,3329
3855,9495
3856,8379
3857,1458
3858,5515
3859,6630
3860,2939
3861,3858
3862,8473
3863,7952
3864,1184
3865,6866
3866,6476
3867,3575
3868,4189
3869,26
3870,4619
3871,534
3872,4261
3873,1398
3874,2946
3875,4140
3876,7354
3877,7123
3878,5005
3879,1645
3880,4871
3881,884
3882,7819
3883,2877
3884,4169
3885,8992
3886,3421
3887,2066
3888,691
3889,6542
3890,9025
3891,163
3892,9293
3893,8246
3894,4868
3895,45
3896,6254
3897,5569
3898,1587
3899,4208
3900,2654
3901,9795
3902,3276
3903,1190
3904,2865
3905,9462
3906,6180
3907,8697
3908,9286
3909,382
3910,3610
3911,6655
3912,293
3913,70
3914,8647
3915,6811
3916,2880
3917,875
3918,6485
3919,6790
3920,3128
3921,2608
3922,3639
3923,1501
3924,7405
3925,8848
3926,8920
3927,5480
3928,4099
3929,3143
3930,8307
3931,9763
3932,4191
3933,6367
3934,4054
3935,4792
3936,4224
3937,2411
3938,4358
3939,5926
3940,9477
3941,4515
3942,8197
3943,3587
3944,3102
3945,8800
3946,360
3947,1727
3948,3582
3949,4517
3950,2765
3951,5277
3952,3599
3953,2668
3954,538
3955,9970
3956,3591
3957,6356
3958,4289
3959,4220
3960,3478
3961,4282
3962,6153
3963,685
3964,541
3965,2521
3966,8144
3967,7153
3968,4938
3969,6006
3970,6647
3971,5834
3972,3244
3973,4696
3974,4592
3975,4330
3976,7919
3977,2502
3978,9505
3979,5843
3980,2319
3981,6386
3982,1003
3983,1184
3984,4264
3985,1235
3986,8088
3987,3411
3988,7436
3989,5039
3990,660
3991,4406
3992,5524
3993,71
3994,8117
3995,7069
3996,7068
3997,6941
3998,6007
3999,9971
4000,7962
4001,3172
4002,7087
4003,6416
4004,4739
4005,1575
4006,1326
4007,2640
4008,5525
4009,5986
4010,9314
4011,7036
4012,6259
4013,2017
4014,6168
4015,851
4016,7107
4017,9963
4018,3295
4019,1847
4020,3756
4021,7827
4022,6286
4023,2833
4024,2181
4025,3607
4026,1571
4027,5684
4028,5295
4029,8287
4030,7201
4031,2732
4032,6200
4033,7934
4034,9229
4035,3019
4036,613
4037,8252
4038,3252
4039,4096
4040,2152
4041,1958
4042,4485
4043,9126
4044,215
4045,81
4046,6094
4047,4678
4048,3517
4049,892
4050,5109
4051,2426
4052,2088
4053,1104
4054,2563
4055,9658
4056,6850
4057,4398
4058,2142
4059,1196
4060,3168
4061,2633
4062,9864
4063,6829
4064,3549
4065,6433
4066,8865
4067,8032
4068,2837
4069,9884
4070,1056
4071,8168
4072,3978
4073,3341
4074,1193
4075,2485
4076,4007
4077,3102
4078,9997
4079,2414
4080,8984
4081,4253
4082,1070
4083,9406
4084,6098
4085,1293
4086,5825
4087,8656
4088,4568
4089,2938
4090,9289
4091,7696
4092,7104
4093,9123
4094,9433
4095,9176
4096,3617
4097,2067
4098,9076
4099,9651
4100,1926
4101,7136
4102,7023
4103,6025
4104,3669
4105,7271
4106,9212
4107,6419
4108,5449
4109,9294
4110,3005
4111,858
4112,799
4113,6018
4114,7592
4115,2647
4116,7646
4117,9387
4118,6115
4119,5769
4120,2560
4121,7494
4122,3293
4123,8952
4124,7820
4125,8782
4126,4624
4127,9795
4128,3409
4129,2081
4130,9979
4131,3611
4132,4632
4133,1734
4134,1443
4135,3719
4136,6954
4137,8390
4138,3510
4139,4927
4140,8065
4141,1011
4142,6155
4143,3343
4144,876
4145,5063
4146,4906
4147,3454
4148,7024
4149,205
4150,7483
4151,5335
4152,6877
4153,3998
4154,1725
4155,2763
4156,8281
4157,836
4158,6262
4159,2670
4160,283
4161,8429
4162,8126
4163,7951
4164,6043
4165,8999
4166,6989
4167,472
4168,9731
4169,7143
4170,6377
4171,3892
4172,8486
4173,134
4174,9172
4175,708
4176,3273
4177,5171
4178,586
4179,2210
4180,7188
4181,2925
4182,7407
4183,2399
4184,2353
4185,4123
4186,8258
4187,6259
4188,1522
4189,8396
4190,2023
4191,1163
4192,6284
4193,7929
4194,6007
4195,3450
4196,617
4197,8681
4198,6707
4199,3614
4200,7882
4201,3239
4202,2767
4203,3879
4204,3230
4205,8686
4206,5548
4207,4894
4208,7823
4209,9412
4210,8289
4211,3854
4212,3491
4213,4614
4214,2020
4215,9338
4216,168
4217,601
4218,5168
4219,1458
4220,8656
4221,2926
4222,7474
4223,8860
4224,1319
4225,6714
4226,2299
4227,8914
4228,711
4229,2297
4230,5238
4231,5877
4232,7406
4233,3122
4234,6559
4235,7596
4236,1408
4237,6461
4238,5995
4239,161
4240,4672
4241,3467
4242,9576
4243,5834
4244,6136
4245,123
4246,1555
4247,7297
4248,6641
4249,5025
4250,2840
4251,4902
4252,3593
4253,5407
4254,5447
4255,3471
4256,671
4257,835
4258,305
4259,2982
4260,9849
4261,7577
4262,5313
4263,602
4264,4358
4265,9727
4266,8609
4267,4449
4268,1079
4269,4095
4270,195
4271,2131
4272,6772
4273,5693
4274,4424
4275,8167
4276,640
4277,6321
4278,1816
4279,5002
4280,6869
4281,4067
4282,3759
4283,8486
4284,9560
4285,7144
4286,9291
4287,4326
4288,171
4289,96
4290,2483
4291,7782
4292,2444
4293,5736
4294,1272
4295,9797
4296,4055
4297,9125
4298,9016
4299,2529
4300,2175
4301,6571
4302,2275
4303,5410
4304,3184
4305,2122
4306,2243
4307,9962
4308,1909
4309,2085
4310,548
4311,9764
4312,4559
4313,4474
4314,5775
4315,122
4316,2382
4317,143
4318,1045
4319,7475
4320,7092
4321,6515
4322,5070
4323,2191
4324,6418
4325,6981
4326,5899
4327,7339
4328,5732
4329,4791
4330,7786
4331,3042
4332,4407
4333,131
4334,5104
4335,3768
4336,871
4337,8184
4338,978
4339,124
4340,1297
4341,9731
4342,7590
4343,42
4344,4022
4345,2171
4346,6424
4347,6365
4348,3646
4349,9725
4350,4536
4351,3004
4352,3575
4353,2647
4354,1485
4355,5413
4356,5684
4357,1412
4358,1999
4359,9114
4360,3781
4361,3354
4362,5384
4363,9178
4364,8789
4365,7340
4366,1357
4367,7068
4368,9366
4369,5839
4370,2705
4371,2968
4372,1666
4373,5805
4374,3027
4375,8082
4376,1299
4377,7473
4378,7068
4379,3583
4380,1039
4381,1110
4382,4124
4383,5379
4384,6424
4385,6036
4386,9529
4387,5348
4388,7051
4389,8465
4390,9809
4391,1159
4392,3117
4393,6745
4394,5696
4395,8631
4396,8147
4397,5679
4398,1956
4399,7331
4400,5396
4401,143
4402,3691
4403,4983
4404,6732
4405,2293
4406,3138
4407,4557
4408,8340
4409,758
4410,2660
4411,9504
4412,5080
4413,934
4414,1823
4415,4354
4416,9657
4417,1830
4418,2945
4419,9146
4420,7409
4421,9337
4422,4061
4423,7677
4424,7061
4425,895
4426,2309
4427,8075
4428,5896
4429,8242
4430,4781
4431,6151
4432,1459
4433,9273
4434,7162
4435,2128
4436,8338
4437,3821
4438,7013
4439,7976
4440,1027
4441,9679
4442,5927
4443,8718
4444,8531
4445,3033
4446,1016
4447,3343
4448,3106
4449,305
4450,5687
4451,3894
4452,3913
4453,8633
4454,8626
4455,6730
4456,9148
4457,6800
4458,2707
4459,3846
4460,13
4461,3599
4462,8363
4463,8728
4464,930
4465,2546
4466,8991
4467,1479
4468,405
4469,2332
4470,8923
4471,4366
4472,3762
4473,5912
4474,5449
4475,2258
4476,1537
4477,4192
4478,6761
4479,5827
4480,9730
4481,696
4482,8987
4483,1019
4484,7509
4485,620
4486,5153
4487,5102
4488,4919
4489,6385
4490,5027
4491,6307
4492,7905
4493,4828
4494,1965
4495,9586
4496,186
4497,1733
4498,6947
4499,1206
4500,3418
4501,2017
4502,155
4503,4025
4504,7688
4505,1162
4506,3485
4507,5585
4508,3520
4509,4851
4510,4682
4511,7621
4512,7621
4513,9148
4514,9391
4515,8347
4516,3448
4517,7584
4518,6169
4519,1369
4520,506
4521,1209
4522,4930
4523,7363
4524,3357
4525,4838
4526,6789
4527,3031
4528,9941
4529,6467
4530,6145
4531,7587
4532,3627
4533,4042
4534,8089
4535,231
4536,4795
4537,4397
4538,7769
4539,8086
4540,5768
4541,1794
4542,9719
4543,1965
4544,3508
4545,7316
4546,6358
4547,3523
4548,6900
4549,1011
4550,2884
4551,6333
4552,6965
4553,6121
4554,8612
4555,2322
4556,1114
4557,8385
4558,2618
4559,737
4560,9539
4561,3476
4562,8238
4563,8906
4564,7624
4565,5080
4566,4931
4567,7791
4568,2208
4569,345
4570,7393
4571,7106
4572,9482
4573,5654
4574,7139
4575,5953
4576,3570
4577,4428
4578,3332
4579,7556
4580,9457
4581,7763
4582,4447
4583,6807
4584,4662
4585,4538
4586,7272
4587,1079
4588,1822
4589,5329
4590,7336
4591,4707
4592,8502
4593,3718
4594,8341
4595,5247
4596,4068
4597,2541
4598,2573
4599,4167
4600,4066
4601,6747
4602,495
4603,7034
4604,6523
4605,3693
4606,2229
4607,1179
4608,1390
4609,2708
4610,7680
4611,9867
4612,6218
4613,3603
4614,4787
4615,9893
4616,6411
4617,4397
4618,130
4619,4651
4620,2455
4621,1969
4622,7062
4623,4616
4624,4931
4625,6860
4626,9080
4627,1003
4628,2437
4629,1596
4630,2713
4631,8493
4632,7987
4633,7096
4634,1818
4635,943
4636,5877
4637,5214
4638,5034
4639,590
4640,5018
4641,7393
4642,516
4643,5639
4644,4661
4645,9156
4646,3484
4647,4317
4648,4487
4649,2765
4650,4702
4651,8382
4652,5542
4653,9100
4654,1472
4655,584
4656,2109
4657,2156
4658,6287
4659,5294
4660,5554
4661,7718
4662,2744
4663,4800
4664,448
4665,4347
4666,289
4667,8904
4668,9321
4669,379
4670,6888
4671,8836
4672,7601
4673,399
4674,8343
4675,6376
4676,1741
4677,2040
4678,9409
4679,9331
4680,271
4681,6287
4682,1465
4683,8181
4684,3520
4685,5798
4686,9593
4687,533
4688,6714
4689,7735
4690,8885
4691,5230
4692,3102
4693,138
4694,2083
4695,7732
4696,7714
4697,4106
4698,7084
4699,8439
4700,1649
4701,6819
4702,7415
4703,9034
4704,8460
4705,4836
4706,1526
4707,853
4708,6943
4709,2522
4710,5750
4711,3247
4712,1357
4713,7478
4714,5928
4715,1816
4716,9707
4717,9929
4718,5427
4719,1652
4720,3335
4721,9869
4722,5205
4723,2600
4724,2630
4725,5414
4726,1337
4727,3419
4728,4805
4729,9126
4730,9558
4731,1079
4732,8040
4733,9258
4734,7558
4735,8196
4736,7284
4737,6327
4738,5966
4739,8575
4740,8604
4741,7782
4742,2857
4743,2336
4744,6
4745,2870
4746,5055
4747,2904
4748,2458
4749,3399
4750,2202
4751,3996
4752,7495
4753,2262
4754,1390
4755,7937
4756,8298
4757,8980
4758,6383
4759,6461
4760,6949
4761,8917
4762,8258
4763,7146
4764,7711
4765,4590
4766,7824
4767,2055
4768,3241
4769,6194
4770,577
4771,4495
4772,9995
4773,2302
4774,7212
4775,3565
4776,2542
4777,6395
4778,7247
4779,1013
4780,5694
4781,3702
4782,2558
4783,4681
4784,9712
4785,9321
4786,8024
4787,5420
4788,2509
4789,9852
4790,1057
4791,6446
4792,1199
4793,1216
4794,4
4795,493
4796,1230
4797,1431
4798,2148
4799,8985
4800,4122
4801,1008
4802,3415
4803,7058
4804,5534
4805,4564
4806,5824
4807,3281
4808,2597
4809,6714
4810,1314
4811,5806
4812,1889
4813,6927
4814,7385
4815,5465
4816,8228
4817,1665
4818,169
4819,917
4820,2429
4821,6681
4822,9826
4823,3459
4824,3307
4825,1117
4826,2626
4827,7462
4828,8418
4829,389
4830,5359
4831,4826
4832,5085
4833,2513
4834,7412
4835,858
4836,719
4837,4721
4838,2612
4839,400
4840,5174
4841,391
4842,2424
4843,4132
4844,1748
4845,3826
4846,4203
4847,9368
4848,8105
4849,8177
4850,3144
4851,1268
4852,2145
4853,4680
4854,494
4855,3867
4856,2581
4857,2866
4858,3991
4859,9699
4860,7539
4861,1761
4862,57
4863,3205
4864,9302
4865,5990
4866,2796
4867,4426
4868,1553
4869,1322
4870,4921
4871,3802
4872,6174
4873,4878
4874,8930
4875,2224
4876,4937
4877,2283
4878,4878
4879,8746
4880,1975
4881,4905
4882,8572
4883,1646
4884,3420
4885,7210
4886,6548
4887,1603
4888,498
4889,6478
4890,7812
4891,127
4892,4815
4893,7690
4894,7681
4895,6047
4896,2952
4897,3430
4898,7819
4899,8981
4900,3270
4901,8503
4902,8756
4903,3711
4904,2258
4905,7089
4906,3254
4907,5975
4908,8051
